MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,GarageType,GarageYrBlt,GarageFinish,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,FireplaceQu_Score,FireplaceFeature,GarageCapacityScore,TotalSize,BasementUtilityScore
20,RL,107.0,13891,No,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,No,0.0,Ex,TA,PConc,Ex,Gd,Gd,GLQ,Unf,0,690,GasA,Ex,Y,SBrkr,0,0,2,1,2,1,Ex,Typ,Attchd,2006.0,Fin,TA,TA,Y,216,229,0,0,0,0,No,No,0,9,2006,New,Partial,465000,4,4,2550,4152,1386
70,RL,74.0,11435,No,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,7,1929,1950,Gable,CompShg,BrkFace,Stucco,No,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,0,792,GasA,Fa,Y,SBrkr,0,0,1,0,3,1,Gd,Typ,Detchd,1931.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,No,0,6,2006,WD,Normal,230000,4,8,800,2309,0
80,RL,78.0,12090,No,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,0,585,GasA,Ex,Y,SBrkr,0,0,3,1,3,1,TA,Typ,BuiltIn,1984.0,Fin,TA,TA,Y,268,112,0,0,147,0,No,No,0,1,2007,WD,Abnorml,178000,3,3,954,2453,0
60,FV,65.0,8125,No,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,0,756,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,2005.0,RFn,TA,TA,Y,0,45,0,0,0,0,No,No,0,3,2006,New,Partial,186500,0,0,1230,2309,0
80,RL,73.0,12328,No,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,335.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,0,473,GasA,TA,Y,SBrkr,0,0,1,0,3,1,TA,Typ,Attchd,1976.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,No,0,5,2010,WD,Normal,169900,0,0,2664,2046,539
75,RM,60.0,9600,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,CompShg,AsbShng,AsbShng,No,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,Unf,0,416,OthW,Fa,N,SBrkr,0,0,1,1,3,1,TA,Typ,Detchd,1950.0,Unf,Fa,Fa,P,0,0,259,0,0,0,No,No,0,4,2008,WD,Normal,129500,4,4,792,2793,0
20,RL,60.0,7200,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,96,246,GasA,TA,Y,SBrkr,0,0,1,0,3,1,TA,Typ,Attchd,1950.0,Unf,TA,TA,Y,0,80,0,0,0,0,No,No,0,5,2007,WD,Normal,119000,0,0,276,1864,0
20,RL,93.0,11160,No,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1968,1968,Hip,CompShg,BrkFace,BrkFace,No,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,0,1045,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Ex,Typ,Attchd,1968.0,Fin,TA,TA,Y,0,0,0,0,0,0,No,No,0,4,2010,WD,Normal,244000,3,6,1044,4220,1065
120,RL,88.5,3136,No,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,0,1405,GasA,Ex,Y,SBrkr,0,0,2,0,2,1,Gd,Typ,Attchd,2003.0,RFn,TA,TA,Y,148,36,0,0,0,0,No,No,0,3,2006,WD,Normal,171750,4,4,956,2810,0
20,RL,62.0,9858,No,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,No,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,0,354,GasA,TA,Y,SBrkr,0,0,1,0,3,1,TA,Typ,Attchd,1968.0,RFn,TA,TA,Y,33,0,0,0,0,0,No,GdWo,600,11,2009,WD,Normal,130000,0,0,288,1738,510
60,RL,68.0,17542,No,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,2003,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,ALQ,1031,36,GasA,TA,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,1974.0,RFn,TA,TA,Y,220,47,0,0,0,0,No,MnPrv,0,7,2007,WD,Normal,294000,4,8,1036,3359,125
60,RL,60.0,6931,No,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,0,746,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,BuiltIn,2003.0,Fin,TA,TA,Y,178,128,0,0,0,0,No,No,0,7,2008,WD,Normal,165400,4,4,794,2402,0
50,RM,52.0,6240,No,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,Unf,0,459,GasA,TA,Y,FuseA,0,0,1,0,3,1,TA,Typ,Detchd,1978.0,Unf,TA,TA,Y,0,0,0,0,120,0,No,No,0,11,2007,WD,Normal,127500,4,4,560,2251,0
20,RL,91.0,14303,No,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,0,672,GasA,Ex,Y,SBrkr,0,0,2,0,2,1,Gd,Typ,Attchd,1994.0,Fin,TA,TA,Y,262,36,0,0,0,0,No,No,0,8,2008,WD,Normal,301500,3,3,1382,3973,1314
30,RL,56.0,4060,No,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,PConc,Fa,TA,No,Unf,Unf,0,864,GasA,Ex,Y,SBrkr,0,0,1,0,2,1,TA,Typ,No,No,No,No,No,Y,0,96,0,0,0,0,No,No,0,7,2009,WD,Normal,99900,0,0,0,1728,0
80,RL,59.0,9587,No,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,0,201,GasA,Ex,Y,SBrkr,0,0,2,0,2,1,Gd,Typ,Attchd,2005.0,Fin,TA,TA,Y,212,0,0,0,0,0,No,No,0,7,2008,WD,Normal,190000,0,0,800,2022,655
20,RL,65.0,9750,No,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,1969,Gable,CompShg,HdBoard,HdBoard,No,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,LwQ,438,14,GasA,Gd,Y,SBrkr,0,0,1,1,3,1,TA,Typ,Attchd,1969.0,Unf,TA,TA,Y,180,0,0,0,80,0,No,No,0,7,2008,WD,Normal,151000,0,0,920,2108,602
60,RL,65.0,24682,No,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,0,841,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,TA,Typ,BuiltIn,1999.0,Fin,TA,TA,Y,0,103,0,0,0,0,No,No,0,6,2009,WD,Normal,181000,3,3,1004,2516,0
20,RL,80.0,9600,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,No,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,0,546,GasA,Gd,Y,SBrkr,0,0,1,0,2,1,TA,Typ,Attchd,1956.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,No,0,6,2009,WD,Normal,128900,0,0,338,2100,0
50,RL,80.0,11250,No,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,CBlock,TA,TA,Av,Unf,Unf,0,1104,GasA,Ex,Y,FuseA,0,0,1,0,5,1,TA,Min2,Attchd,1957.0,Unf,TA,TA,Y,120,0,0,0,0,0,No,No,0,11,2009,WD,Normal,161500,3,6,304,2892,0
70,RL,60.0,13515,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,1919,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,0,764,GasA,Ex,Y,FuseA,0,0,1,0,3,1,TA,Typ,Detchd,1940.0,Unf,TA,TA,N,0,0,126,0,0,0,No,GdPrv,0,7,2007,WD,Normal,180500,4,4,1040,2588,0
120,RH,34.0,4060,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,CompShg,MetalSd,MetalSd,No,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,0,1139,GasA,Ex,Y,SBrkr,0,0,2,0,2,1,Gd,Typ,Attchd,1998.0,Fin,TA,TA,Y,144,68,0,0,0,0,No,No,0,8,2008,COD,Abnorml,181000,0,0,1022,2742,266
160,FV,35.0,3735,No,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,0,241,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Detchd,1999.0,Unf,TA,TA,Y,0,34,0,0,0,0,No,No,0,3,2006,WD,Normal,183900,0,0,1012,2143,450
190,RM,60.0,10120,No,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,1950,Hip,CompShg,Wd Sdng,Wd Sdng,No,0.0,Fa,TA,CBlock,TA,TA,No,Unf,Unf,0,925,GasA,TA,N,FuseF,0,0,1,1,4,2,TA,Typ,Detchd,1960.0,Unf,TA,TA,N,0,0,264,0,0,0,No,MnPrv,0,1,2007,WD,Normal,122000,4,4,308,2814,0
20,RL,89.0,13214,No,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,Stucco,CmentBd,No,0.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,0,2002,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Ex,Typ,Attchd,2009.0,Fin,TA,TA,Y,144,76,0,0,0,0,No,No,0,5,2010,WD,Normal,378500,4,4,2238,4020,0
50,RL,74.0,14100,No,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,TA,Gd,CBlock,TA,TA,Mn,Rec,Unf,0,536,GasA,Ex,Y,SBrkr,0,0,3,1,4,1,Gd,Typ,BuiltIn,1982.0,Unf,TA,TA,Y,314,12,0,0,0,0,No,GdWo,0,5,2008,WD,Normal,381000,4,8,3042,4175,0
50,RL,78.0,11344,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,0,414,GasW,TA,Y,FuseA,0,0,1,1,3,1,TA,Typ,Attchd,1958.0,Unf,TA,TA,Y,0,0,0,0,0,0,No,GdWo,0,7,2007,WD,Normal,144000,0,0,315,2398,0
40,RL,80.0,23595,No,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Shed,WdShake,Plywood,Plywood,No,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,0,74,GasA,TA,Y,SBrkr,0,0,0,1,0,1,Gd,Typ,Attchd,1979.0,Fin,TA,TA,Y,268,0,0,0,0,0,No,No,0,4,2010,WD,Normal,260000,3,3,1172,2856,2516
20,RL,80.0,9156,No,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,1968,Hip,CompShg,BrkFace,BrkFace,No,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,0,1489,GasA,Gd,Y,SBrkr,0,0,2,0,3,1,Gd,Typ,Attchd,1968.0,RFn,TA,TA,Y,0,0,0,0,0,0,No,No,0,8,2009,WD,Normal,185750,4,4,924,2978,0
20,RL,71.0,13526,No,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,375,0,GasA,TA,Y,SBrkr,0,0,1,0,3,1,TA,Typ,Attchd,1965.0,Unf,TA,TA,Y,180,0,0,0,0,0,No,MnPrv,0,11,2006,WD,Normal,137000,0,0,288,1870,560
80,RL,124.0,11512,No,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,0,300,GasA,Gd,Y,SBrkr,0,0,1,0,2,1,Ex,Typ,Basment,1959.0,RFn,TA,TA,Y,0,0,0,0,163,0,No,GdPrv,0,5,2008,WD,Normal,177000,4,4,312,2376,719
50,RL,53.0,5362,No,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,No,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,0,661,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,TA,Typ,Detchd,1985.0,Unf,TA,TA,Y,242,0,81,0,0,0,No,No,0,11,2007,WD,Normal,139000,4,4,1104,1911,0
90,RL,95.0,11345,No,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1948,1950,Gable,Roll,AsbShng,AsbShng,Stone,567.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,0,708,GasA,Gd,Y,FuseA,0,0,2,0,4,2,TA,Typ,Detchd,1948.0,Unf,TA,Fa,Y,0,0,0,0,0,0,No,No,0,7,2007,WD,Normal,137000,0,0,800,2848,0
60,RL,80.0,12936,No,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,Plywood,No,0.0,TA,TA,CBlock,TA,Gd,No,BLQ,Unf,0,130,GasA,TA,Y,SBrkr,0,1,1,1,3,1,TA,Typ,Attchd,1972.0,Unf,TA,TA,Y,294,116,0,0,0,0,No,No,0,12,2009,WD,Normal,162000,3,3,994,2118,0
80,RL,80.0,17871,No,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,0,1152,GasA,Fa,Y,SBrkr,0,0,1,1,3,1,TA,Typ,Attchd,1967.0,RFn,TA,TA,Y,0,0,0,0,0,0,No,No,0,6,2009,WD,Normal,197900,4,4,960,3404,528
60,RL,75.0,9473,No,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,0,324,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,Typ,Attchd,2002.0,RFn,TA,TA,Y,0,211,0,0,0,0,No,No,0,3,2008,WD,Normal,237000,4,4,1154,3159,804
50,C (all),60.0,7500,No,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,0,698,GasA,TA,Y,FuseA,0,0,1,0,2,1,TA,Typ,Detchd,1980.0,RFn,TA,TA,Y,30,0,164,0,0,0,No,No,0,4,2010,COD,Abnorml,68400,0,0,1056,1826,0
20,RL,67.0,9808,No,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,0,785,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,Typ,Attchd,2002.0,RFn,TA,TA,Y,0,72,0,0,0,0,No,No,0,3,2009,WD,Normal,227000,0,0,1088,3146,788
20,RL,50.0,8049,No,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,0,256,GasA,TA,Y,SBrkr,0,0,2,0,2,1,TA,Typ,Attchd,1990.0,Fin,Gd,Gd,Y,0,58,0,0,90,0,No,No,0,7,2006,WD,Normal,180000,3,3,968,2648,1053
20,RL,61.0,8800,No,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,HdBoard,No,0.0,TA,TA,CBlock,Gd,TA,Mn,LwQ,Rec,144,364,GasA,TA,Y,SBrkr,0,0,2,0,3,1,Gd,Typ,Detchd,1977.0,Unf,TA,TA,Y,0,0,0,0,288,0,No,No,0,9,2009,WD,Normal,150500,0,0,968,2080,0
90,RL,94.0,9400,No,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,1971,Mansard,CompShg,MetalSd,Wd Shng,No,0.0,TA,TA,CBlock,TA,TA,Av,Unf,Unf,0,912,GasA,TA,Y,SBrkr,0,0,2,2,4,2,TA,Typ,No,No,No,No,No,Y,128,0,0,0,0,0,No,No,0,4,2010,WD,Normal,139000,0,0,0,2736,0
50,RL,50.0,9638,No,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,No,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,0,804,GasA,Ex,Y,SBrkr,0,0,2,0,4,1,Gd,Min2,Detchd,1969.0,Unf,TA,TA,Y,272,0,42,0,116,0,No,No,0,3,2010,WD,Normal,169000,4,4,336,3251,0
50,RM,50.0,6000,No,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,Fa,CBlock,TA,TA,No,Unf,Unf,0,780,GasA,Ex,Y,FuseF,0,0,1,0,4,1,TA,Typ,Detchd,1939.0,Unf,TA,TA,Y,45,0,0,0,0,0,No,No,0,5,2009,WD,Normal,132500,4,4,280,2192,0
20,RL,80.0,9790,No,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,81,678,GasA,TA,Y,SBrkr,0,0,1,1,3,1,TA,Typ,Attchd,1963.0,Unf,TA,TA,Y,0,26,0,0,0,0,No,No,0,6,2010,WD,Normal,143000,4,8,1056,2656,569
20,RL,80.0,36500,No,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,TA,Gd,CBlock,TA,TA,Av,Rec,Unf,0,812,GasA,Fa,Y,SBrkr,0,1,2,0,4,1,TA,Typ,Attchd,1964.0,Unf,TA,TA,N,168,198,0,0,0,0,No,No,0,6,2006,WD,Normal,190000,0,0,780,3206,0
120,RL,40.0,5664,No,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,No,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,0,343,GasA,Ex,Y,SBrkr,0,0,2,0,2,1,Ex,Typ,Attchd,2000.0,Fin,TA,TA,Y,212,59,0,0,0,0,No,No,0,10,2009,WD,Normal,278000,5,5,998,3160,1158
60,RL,86.0,11065,No,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,788.0,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,0,1085,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Ex,Typ,BuiltIn,2006.0,Fin,TA,TA,Y,177,74,0,0,0,0,No,No,0,10,2006,New,Partial,281000,4,4,2259,3055,0
80,RL,73.0,14112,No,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,Unf,0,138,GasA,TA,Y,SBrkr,0,0,1,0,3,1,TA,Typ,Attchd,1964.0,RFn,TA,TA,Y,227,0,0,0,0,0,No,No,0,4,2010,WD,Normal,180500,4,4,968,2304,1014
160,RM,21.0,1680,No,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,0,399,GasA,TA,Y,SBrkr,0,0,2,1,3,1,TA,Typ,Detchd,1972.0,Unf,TA,TA,Y,185,0,0,0,0,0,No,No,0,2,2009,WD,Normal,119500,0,0,264,1932,0
70,RM,60.0,6600,No,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,Stone,TA,TA,No,Unf,Unf,0,994,GasA,TA,N,SBrkr,0,0,2,0,4,2,TA,Min2,Attchd,1985.0,RFn,TA,TA,Y,0,287,0,0,0,0,No,No,0,12,2009,WD,Normal,107500,0,0,432,3366,0
60,RL,78.0,10140,No,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,No,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,0,638,GasA,TA,Y,SBrkr,0,0,2,1,4,1,TA,Typ,Attchd,1976.0,RFn,TA,TA,Y,0,28,0,0,259,0,No,GdWo,0,3,2006,WD,Normal,162900,3,3,1056,2496,0
20,RL,60.0,8172,No,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,No,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,0,697,GasA,TA,Y,SBrkr,0,0,1,0,2,1,TA,Typ,Detchd,1957.0,Unf,TA,TA,N,0,0,0,0,0,0,No,No,0,4,2006,WD,Normal,115000,0,0,1144,1728,167
20,RL,70.0,8400,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,0,36,GasA,Gd,Y,SBrkr,0,0,1,1,3,1,TA,Typ,Attchd,1968.0,RFn,TA,TA,Y,356,0,0,0,0,0,No,GdWo,0,11,2006,WD,Normal,138500,0,0,288,2104,1016
20,RL,80.0,8700,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,Unf,0,344,GasA,Gd,Y,SBrkr,0,0,2,0,3,1,TA,Typ,Attchd,1963.0,RFn,TA,TA,Y,192,20,123,0,0,0,No,MnPrv,0,12,2008,WD,Normal,155000,0,0,1050,2248,776
180,RM,35.0,3675,No,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,0,0,GasA,Gd,Y,SBrkr,0,0,2,0,2,1,TA,Typ,Basment,2005.0,Fin,TA,TA,Y,0,44,0,0,0,0,No,No,0,6,2006,New,Partial,140000,0,0,1050,1619,547
60,RL,313.0,63887,No,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5,2008,2008,Hip,ClyTile,Stucco,Stucco,Stone,796.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,0,466,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Ex,Typ,Attchd,2008.0,Fin,TA,TA,Y,214,292,0,0,0,480,Gd,No,0,1,2008,New,Partial,160000,4,12,2836,11752,11288
20,RL,75.0,7500,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,No,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Rec,906,0,GasA,Ex,Y,SBrkr,0,0,1,1,3,1,Gd,Typ,Attchd,1959.0,RFn,TA,TA,Y,218,0,0,0,0,0,No,GdPrv,0,5,2010,WD,Normal,154000,0,0,305,2492,340
